Timestamp,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyroscope_X,Gyroscope_Y,Gyroscope_Z,Exercise
2016-03-03 09:58:48.950,0.98,0.141,-0.707,-27.115919285199283,152.0943021301439,2.0298270346770435,2.0
2016-03-03 09:58:48.960,1.0,0.117,-0.672,-28.657306793706063,153.29835426034134,-0.3719489821390589,2.0
2016-03-03 09:58:48.970,1.008,0.117,-0.637,-27.277330444788078,153.81842595526598,-3.523469038127577,2.0
2016-03-03 09:58:48.980,1.023,0.133,-0.617,-29.376972582126236,153.3374909215321,-4.175299219735787,2.0
2016-03-03 09:58:48.990,1.043,0.164,-0.609,-32.79478348991982,151.56852915818507,-4.1695983143137765,2.0
2016-03-03 09:58:49.000,1.043,0.172,-0.605,-33.97404702054006,147.74107541234108,-3.8731684464007037,2.0
2016-03-03 09:58:49.010,1.051,0.172,-0.59,-33.70884100539848,141.190318759951,-1.6215920699925066,2.0
2016-03-03 09:58:49.020,1.063,0.203,-0.535,-34.23466866567469,132.5429630326391,1.5882765090432414,2.0
2016-03-03 09:58:49.030,1.094,0.211,-0.492,-37.65593358916056,122.78078641787617,3.8526107086609547,2.0
2016-03-03 09:58:49.040,1.117,0.199,-0.457,-41.24949011036074,111.92688516445276,5.258879413900236,2.0
2016-03-03 09:58:49.050,1.105,0.203,-0.43,-43.34591945007861,99.98620906253771,6.55480596396159,2.0
2016-03-03 09:58:49.060,1.078,0.195,-0.398,-45.06861069673284,87.77660474724195,8.007493896864988,2.0
2016-03-03 09:58:49.070,1.07,0.176,-0.371,-41.13367220358726,76.67823889919472,8.73300160722776,2.0
2016-03-03 09:58:49.080,1.07,0.141,-0.348,-30.075777920556014,67.89728786916278,7.62803579380866,2.0
2016-03-03 09:58:49.090,1.047,0.148,-0.34,-23.05760214653141,61.231935616874495,6.172912021805341,2.0
2016-03-03 09:58:49.100,1.023,0.188,-0.363,-26.190177804619452,55.55330910370054,5.774479777155859,2.0
2016-03-03 09:58:49.110,1.004,0.199,-0.387,-31.777960964564215,50.18500065438046,5.760968938410503,2.0
2016-03-03 09:58:49.120,0.984,0.215,-0.395,-33.38553066832179,44.558888248039054,6.121329868894991,2.0
2016-03-03 09:58:49.130,0.98,0.23,-0.41,-33.15581303481444,38.621997321843274,6.6161675052626086,2.0
2016-03-03 09:58:49.140,0.965,0.25,-0.426,-33.10959104203943,32.83944882222385,6.105503566092099,2.0
2016-03-03 09:58:49.150,0.949,0.234,-0.434,-30.58973461719856,26.89194280142764,4.909195103711336,2.0
